SpectrumNumber	Isotope	Detector	Conditions	Voltage (V)	Current (nA)	Temperature (deg)	Energy(keV)	ΔEnergy(keV)	FWHM(keV)	ΔFWHM(keV)	Amplitude	ΔAmplitude	Adj.R^2
00	Ra-226	det3	vacuum	80	2.86	21.2	5590.92	1.09	91.22	2.75	8.64	0.15	0.77677
00	Ra-226	det3	vacuum	80	2.86	21.2	6113.21	0.65	95.57	1.64	8.92	0.13	0.81462
00	Ra-226	det3	vacuum	80	2.86	21.2	7822.14	0.69	96.36	1.75	9.66	0.15	0.80084
00	Ra-226	det3	vacuum	80	2.86	21.2	4869.00	0.77	96.65	1.94	8.44	0.14	0.75567
00	Ra-226	det3	vacuum	80	2.86	21.2	5403.44	1.20	102.26	3.04	5.85	0.14	0.76697
00	Ra-226	det3	vacuum	80	2.86	21.2	5587.15	1.20	90.89	3.04	8.58	0.14	0.76697
00	Ra-226	det3	vacuum	80	2.86	21.2	6112.52	0.65	94.81	1.63	8.53	0.12	0.81585
00	Ra-226	det3	vacuum	80	2.86	21.2	7822.38	0.69	98.77	1.74	10.13	0.15	0.81342
00	Ra-226	det3	vacuum	80	2.86	21.2	4867.01	0.67	87.90	1.69	9.62	0.15	0.78148
00	Ra-226	det3	vacuum	80	2.86	21.2	5407.32	1.28	101.11	3.25	5.91	0.16	0.74752
00	Ra-226	det3	vacuum	80	2.86	21.2	5592.26	1.28	84.61	3.25	9.15	0.16	0.74752
00	Ra-226	det3	vacuum	80	2.86	21.2	6113.48	0.63	93.40	1.57	9.11	0.13	0.82274
00	Ra-226	det3	vacuum	80	2.86	21.2	7821.23	0.64	94.90	1.62	10.21	0.14	0.82443
00	Ra-226	det3	vacuum	80	2.86	21.2	4869.83	0.69	90.80	1.73	9.39	0.15	0.78268
00	Ra-226	det3	vacuum	80	2.86	21.2	5407.38	1.14	99.88	2.89	6.31	0.15	0.76285
00	Ra-226	det3	vacuum	80	2.86	21.2	5590.80	1.14	87.64	2.89	8.75	0.15	0.76285
00	Ra-226	det3	vacuum	80	2.86	21.2	6113.27	0.61	89.37	1.52	9.27	0.13	0.82320
00	Ra-226	det3	vacuum	80	2.86	21.2	7822.80	0.59	90.94	1.50	10.48	0.14	0.83797
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.72	0.71	95.16	1.78	9.05	0.14	0.78156
00	Ra-226	det3	vacuum	80	2.86	21.2	5402.28	1.15	94.54	2.88	6.45	0.16	0.73453
00	Ra-226	det3	vacuum	80	2.86	21.2	5589.89	1.15	91.02	2.88	8.43	0.16	0.73453
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.16	0.72	96.08	1.80	8.68	0.13	0.78582
00	Ra-226	det3	vacuum	80	2.86	21.2	7821.04	0.63	93.17	1.58	10.20	0.14	0.82139
00	Ra-226	det3	vacuum	80	2.86	21.2	4867.75	0.73	91.99	1.83	8.75	0.14	0.76454
00	Ra-226	det3	vacuum	80	2.86	21.2	5403.11	1.21	99.99	3.06	6.19	0.16	0.74757
00	Ra-226	det3	vacuum	80	2.86	21.2	5590.20	1.21	88.21	3.06	8.82	0.16	0.74757
00	Ra-226	det3	vacuum	80	2.86	21.2	6111.84	0.62	92.24	1.55	9.23	0.13	0.82249
00	Ra-226	det3	vacuum	80	2.86	21.2	7821.47	0.67	95.89	1.69	10.08	0.15	0.80882
00	Ra-226	det3	vacuum	80	2.86	21.2	4869.98	0.69	89.69	1.73	9.51	0.15	0.77925
00	Ra-226	det3	vacuum	80	2.86	21.2	5400.26	1.03	89.07	2.59	6.58	0.16	0.77547
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.79	1.03	85.76	2.59	9.27	0.16	0.77547
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.65	0.61	82.67	1.53	9.34	0.14	0.80195
00	Ra-226	det3	vacuum	80	2.86	21.2	7825.07	0.65	92.66	1.62	10.78	0.16	0.80807
00	Ra-226	det3	vacuum	80	2.86	21.2	4871.46	0.68	90.38	1.71	9.36	0.15	0.78313
00	Ra-226	det3	vacuum	80	2.86	21.2	5404.22	1.16	96.34	2.92	6.38	0.16	0.74787
00	Ra-226	det3	vacuum	80	2.86	21.2	5590.08	1.16	87.86	2.92	8.81	0.16	0.74787
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.19	0.67	91.11	1.68	9.20	0.14	0.79603
00	Ra-226	det3	vacuum	80	2.86	21.2	7822.36	0.64	93.43	1.60	11.01	0.16	0.81636
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.70	0.70	91.85	1.75	8.95	0.14	0.77977
00	Ra-226	det3	vacuum	80	2.86	21.2	5403.77	1.18	99.42	2.98	5.99	0.15	0.75095
00	Ra-226	det3	vacuum	80	2.86	21.2	5594.79	1.18	88.18	2.98	8.47	0.15	0.75095
00	Ra-226	det3	vacuum	80	2.86	21.2	6117.09	0.63	89.42	1.59	9.12	0.13	0.80895
00	Ra-226	det3	vacuum	80	2.86	21.2	7821.92	0.63	99.81	1.59	10.14	0.13	0.83138
00	Ra-226	det3	vacuum	80	2.86	21.2	4866.27	0.71	89.69	1.78	9.20	0.15	0.76672
00	Ra-226	det3	vacuum	80	2.86	21.2	5404.23	1.22	98.28	3.09	5.99	0.16	0.76941
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.32	1.22	83.93	3.09	9.65	0.16	0.76941
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.23	0.61	86.11	1.53	9.41	0.14	0.81106
00	Ra-226	det3	vacuum	80	2.86	21.2	7824.19	0.62	88.78	1.55	10.88	0.16	0.81119
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.36	0.72	91.30	1.79	9.21	0.15	0.76920
00	Ra-226	det3	vacuum	80	2.86	21.2	5401.19	1.10	93.52	2.76	6.66	0.16	0.75498
00	Ra-226	det3	vacuum	80	2.86	21.2	5589.32	1.10	90.80	2.76	8.90	0.16	0.75498
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.08	0.63	92.00	1.57	9.19	0.13	0.81884
00	Ra-226	det3	vacuum	80	2.86	21.2	7823.60	0.66	93.93	1.66	10.30	0.15	0.81205
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.12	0.70	89.83	1.75	9.41	0.15	0.77322
00	Ra-226	det3	vacuum	80	2.86	21.2	5403.40	1.14	94.13	2.88	6.38	0.16	0.73980
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.96	1.14	90.05	2.88	8.54	0.16	0.73980
00	Ra-226	det3	vacuum	80	2.86	21.2	6112.50	0.62	87.71	1.55	9.11	0.13	0.81198
00	Ra-226	det3	vacuum	80	2.86	21.2	7824.17	0.66	90.72	1.67	10.52	0.16	0.79906
00	Ra-226	det3	vacuum	80	2.86	21.2	4867.89	0.71	96.05	1.78	8.92	0.14	0.78587
00	Ra-226	det3	vacuum	80	2.86	21.2	5403.30	1.03	93.79	2.60	6.98	0.16	0.75825
00	Ra-226	det3	vacuum	80	2.86	21.2	5588.39	1.03	91.82	2.60	8.57	0.16	0.75825
00	Ra-226	det3	vacuum	80	2.86	21.2	6116.10	0.67	91.20	1.69	8.86	0.14	0.79405
00	Ra-226	det3	vacuum	80	2.86	21.2	7823.34	0.67	93.59	1.68	10.59	0.16	0.80940
00	Ra-226	det3	vacuum	80	2.86	21.2	4867.10	0.76	96.02	1.90	8.81	0.14	0.76122
00	Ra-226	det3	vacuum	80	2.86	21.2	5404.65	1.17	102.15	2.96	6.09	0.15	0.75745
00	Ra-226	det3	vacuum	80	2.86	21.2	5590.86	1.17	88.49	2.96	8.42	0.15	0.75745
00	Ra-226	det3	vacuum	80	2.86	21.2	6116.04	0.66	92.59	1.67	8.88	0.13	0.80260
00	Ra-226	det3	vacuum	80	2.86	21.2	7824.16	0.69	97.83	1.74	10.48	0.15	0.80947
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.84	0.96	94.37	2.40	4.72	0.10	0.66242
00	Ra-226	det3	vacuum	80	2.86	21.2	5403.28	1.63	101.34	4.13	3.31	0.11	0.60670
00	Ra-226	det3	vacuum	80	2.86	21.2	5589.18	1.63	84.69	4.13	4.55	0.11	0.60670
00	Ra-226	det3	vacuum	80	2.86	21.2	6111.89	0.89	88.99	2.22	4.41	0.09	0.68418
00	Ra-226	det3	vacuum	80	2.86	21.2	7822.00	0.89	91.91	2.25	5.51	0.11	0.70600
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.84	0.96	94.37	2.40	4.72	0.10	0.66242
00	Ra-226	det3	vacuum	80	2.86	21.2	5403.28	1.63	101.34	4.13	3.31	0.11	0.60670
00	Ra-226	det3	vacuum	80	2.86	21.2	5589.18	1.63	84.69	4.13	4.55	0.11	0.60670
00	Ra-226	det3	vacuum	80	2.86	21.2	6111.89	0.89	88.99	2.22	4.41	0.09	0.68418
00	Ra-226	det3	vacuum	80	2.86	21.2	7822.00	0.89	91.91	2.25	5.51	0.11	0.70600
00	Ra-226	det3	vacuum	80	2.86	21.2	4867.31	0.71	96.14	1.78	9.36	0.14	0.78618
00	Ra-226	det3	vacuum	80	2.86	21.2	5405.42	1.03	93.64	2.60	6.57	0.15	0.77539
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.28	1.03	85.08	2.60	8.87	0.15	0.77539
00	Ra-226	det3	vacuum	80	2.86	21.2	6115.41	0.66	92.13	1.66	8.98	0.13	0.80322
00	Ra-226	det3	vacuum	80	2.86	21.2	7824.04	0.60	90.29	1.51	10.98	0.15	0.82776
00	Ra-226	det3	vacuum	80	2.86	21.2	4869.48	0.75	91.41	1.88	9.14	0.16	0.75384
00	Ra-226	det3	vacuum	80	2.86	21.2	5403.47	1.09	89.98	2.74	6.25	0.16	0.76674
00	Ra-226	det3	vacuum	80	2.86	21.2	5592.12	1.09	81.16	2.74	9.22	0.16	0.76674
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.14	0.61	89.17	1.53	9.44	0.13	0.81944
00	Ra-226	det3	vacuum	80	2.86	21.2	7824.98	0.67	91.92	1.69	10.18	0.15	0.79688
00	Ra-226	det3	vacuum	80	2.86	21.2	4871.11	0.71	88.59	1.77	8.18	0.14	0.76666
00	Ra-226	det3	vacuum	80	2.86	21.2	5403.38	1.25	101.37	3.17	5.69	0.15	0.73477
00	Ra-226	det3	vacuum	80	2.86	21.2	5592.02	1.25	83.89	3.17	8.18	0.15	0.73477
00	Ra-226	det3	vacuum	80	2.86	21.2	6116.61	0.74	98.22	1.87	7.67	0.12	0.77843
00	Ra-226	det3	vacuum	80	2.86	21.2	7821.18	0.70	95.39	1.77	9.22	0.14	0.79578
00	Ra-226	det3	vacuum	80	2.86	21.2	4867.39	0.68	93.30	1.70	9.30	0.14	0.79366
00	Ra-226	det3	vacuum	80	2.86	21.2	5407.85	1.28	105.79	3.27	6.10	0.16	0.76057
00	Ra-226	det3	vacuum	80	2.86	21.2	5593.00	1.28	84.39	3.27	9.60	0.16	0.76057
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.84	0.69	91.71	1.74	8.87	0.14	0.78610
00	Ra-226	det3	vacuum	80	2.86	21.2	7822.53	0.62	97.04	1.55	10.62	0.14	0.83145
00	Ra-226	det3	vacuum	80	2.86	21.2	4868.72	0.69	91.63	1.74	9.10	0.14	0.78119
00	Ra-226	det3	vacuum	80	2.86	21.2	5401.83	1.16	100.70	2.93	6.17	0.15	0.77615
00	Ra-226	det3	vacuum	80	2.86	21.2	5593.51	1.16	81.93	2.93	9.45	0.15	0.77615
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.90	0.64	91.63	1.60	9.31	0.13	0.81272
00	Ra-226	det3	vacuum	80	2.86	21.2	7823.42	0.60	92.87	1.50	10.95	0.15	0.83501
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.43	0.76	97.62	1.90	8.72	0.14	0.76671
00	Ra-226	det3	vacuum	80	2.86	21.2	5404.53	1.20	99.38	3.05	5.92	0.15	0.75121
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.65	1.20	84.14	3.05	8.70	0.15	0.75121
00	Ra-226	det3	vacuum	80	2.86	21.2	6115.20	0.65	90.36	1.64	8.94	0.13	0.80113
00	Ra-226	det3	vacuum	80	2.86	21.2	7821.76	0.66	98.65	1.68	10.01	0.14	0.82344
00	Ra-226	det3	vacuum	80	2.86	21.2	4871.03	0.63	87.09	1.58	10.10	0.15	0.80161
00	Ra-226	det3	vacuum	80	2.86	21.2	5405.61	1.16	97.19	2.93	6.35	0.16	0.75368
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.17	1.16	87.65	2.93	8.96	0.16	0.75368
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.89	0.60	90.53	1.50	9.20	0.13	0.83011
00	Ra-226	det3	vacuum	80	2.86	21.2	7825.75	0.59	86.20	1.47	11.35	0.16	0.82337
